Name	Pencil Boy - Pull The Pin, Rescue Princess
Address	/store/apps/details?id=com.pencilmation.pencil.rescue.puzzle
Time	Mean Rate	Total Rates	Rate 5	Rate 4	Rate 3	Rate 2	Rate 1
2020.11.14 7:43	4.4	112	100	4	1	1	14
