Name	God Of Pranks
Address	/store/apps/details?id=com.YsoCorp.GodOfPranks
Time	Mean Rate	Total Rates	Rate 5	Rate 4	Rate 3	Rate 2	Rate 1
2020.11.14 7:36	2.9	209	90	22	25	22	100
